Publish date,Trade date,Ticker,Action (Buy/Sell),Est. value,Stock price (Publish date)
2019-07-12,2019-06-03,googl,buy,75000.0,1153.24
2019-07-12,2019-06-03,cvs,buy,75000.0,51.22
2019-07-12,2019-06-03,csx,buy,75000.0,24.87
2019-07-12,2019-06-03,abbv,buy,75000.0,59.8
2019-07-12,2019-06-03,axp,buy,75000.0,122.02
2019-07-12,2019-06-03,ko,buy,75000.0,47.86
2019-07-12,2019-06-03,ci,buy,75000.0,182.45
2019-07-12,2019-06-03,nsc,buy,75000.0,192.44
2019-07-12,2019-06-03,iqv,buy,75000.0,159.34
2019-07-12,2019-06-03,eog,buy,75000.0,81.85
2019-07-12,2019-06-03,dov,buy,8000.0,94.29
2019-07-12,2019-06-03,nclh,buy,8000.0,49.65
2019-07-12,2019-06-03,fl,buy,8000.0,37.94
2019-07-12,2019-06-03,hog,buy,8000.0,33.75
2019-07-12,2019-06-03,bby,buy,8000.0,67.39
2019-07-12,2019-06-03,oke,buy,8000.0,56.36
2019-07-12,2019-06-03,anet,buy,8000.0,67.6
2019-07-12,2019-06-03,blue,buy,8000.0,86.27
2019-07-12,2019-06-03,wll,buy,8000.0,18.03
2019-07-12,2019-06-03,uhs,buy,8000.0,131.08
2019-07-12,2019-06-03,nwl,buy,8000.0,13.51
2019-07-12,2019-06-03,alk,buy,8000.0,61.91
2019-07-12,2019-06-03,wlk,buy,8000.0,65.41
2019-07-12,2019-06-03,sm,buy,8000.0,11.48
2019-07-12,2019-06-03,dhi,buy,8000.0,43.35
2019-07-12,2019-06-03,msci,buy,8000.0,232.65
2019-07-12,2019-06-03,uber,buy,8000.0,43.7
2019-07-12,2019-06-03,nwsa,buy,8000.0,12.94
2019-07-12,2019-06-03,ftv,buy,8000.0,65.68
2019-07-12,2019-06-03,fwonk,buy,8000.0,38.58
2019-07-12,2019-06-03,mur,buy,8000.0,22.6
2019-07-12,2019-06-03,abt,buy,8000.0,81.67
2019-07-12,2019-06-03,aap,buy,8000.0,153.52
2019-07-12,2019-06-03,ba,buy,8000.0,352.86
2019-07-12,2019-06-03,hbi,buy,8000.0,14.62
2019-07-12,2019-06-03,snps,buy,8000.0,137.85
2019-07-12,2019-06-03,rop,buy,8000.0,369.72
2019-07-12,2019-06-03,nktr,buy,8000.0,34.79
2019-07-12,2019-06-03,pki,buy,8000.0,95.19
2019-07-12,2019-06-03,mco,buy,8000.0,198.44
2019-07-12,2019-06-03,keys,buy,8000.0,88.95
2019-07-12,2019-06-03,rig,buy,8000.0,6.47
2019-07-12,2019-06-03,glw,buy,8000.0,30.35
2019-07-12,2019-06-03,ebay,buy,8000.0,38.91
2019-07-12,2019-06-03,wrk,buy,8000.0,34.55
2019-07-12,2019-06-03,hsy,buy,8000.0,130.95
2019-07-12,2019-06-03,bwa,buy,8000.0,37.41
2019-07-12,2019-06-03,cf,buy,8000.0,40.9
2019-07-12,2019-06-03,qrtea,buy,8000.0,8.06
2019-07-12,2019-06-03,rmd,buy,8000.0,121.2
2019-07-12,2019-06-03,mnst,buy,8000.0,65.03
2019-07-12,2019-06-03,nvda,buy,8000.0,39.86
2019-07-12,2019-06-03,lulu,buy,8000.0,184.41
2019-07-12,2019-06-03,nov,buy,8000.0,21.8
2019-07-12,2019-06-03,wec,buy,8000.0,79.69
2019-07-12,2019-06-03,mlm,buy,8000.0,221.07
2019-07-12,2019-06-03,udr,buy,8000.0,43.12
2019-07-12,2019-06-03,ph,buy,8000.0,156.68
2019-07-12,2019-06-14,glw,buy,8000.0,30.35
2019-07-12,2019-06-03,bll,buy,8000.0,68.92
2019-07-12,2019-06-03,mar,buy,8000.0,140.66
2019-07-12,2019-06-03,emn,buy,8000.0,68.49
2019-07-12,2019-06-03,sgen,buy,8000.0,66.25
2019-07-12,2019-06-03,ccep,buy,8000.0,53.47
2019-07-12,2019-06-03,fmc,buy,8000.0,77.9
2019-07-12,2019-06-03,nem,buy,8000.0,36.73
2019-07-12,2019-06-03,lumn,buy,8000.0,10.72
2019-07-12,2019-06-03,tmus,buy,8000.0,78.63
2019-07-12,2019-06-03,mcd,buy,8000.0,201.38
2019-07-12,2019-06-03,lbrda,buy,8000.0,106.16
2019-07-12,2019-06-03,ice,buy,8000.0,87.65
2019-07-12,2019-06-03,uaa,buy,8000.0,26.42
2019-07-12,2019-06-03,meli,buy,8000.0,633.33
2019-07-12,2019-06-03,chrw,buy,8000.0,78.38
2019-07-12,2019-06-03,wm,buy,8000.0,112.95
2019-07-12,2019-06-03,disca,buy,8000.0,31.65
2019-07-12,2019-06-03,kdp,buy,8000.0,27.71
2019-07-12,2019-06-03,alb,buy,8000.0,68.01
2019-07-12,2019-06-03,aep,buy,8000.0,82.89
2019-07-12,2019-06-03,akam,buy,8000.0,81.73
2019-07-12,2019-06-03,fti,buy,8000.0,18.19
2019-07-12,2019-06-03,cdns,buy,8000.0,75.1
2019-07-12,2019-06-03,rcl,buy,8000.0,108.26
2019-07-12,2019-06-03,ntap,buy,8000.0,56.25
2019-07-12,2019-06-03,abc,buy,8000.0,85.34
2019-07-12,2019-06-03,aal,buy,8000.0,32.6
2019-07-12,2019-06-03,reg,buy,8000.0,63.5
2019-07-12,2019-06-03,msi,buy,8000.0,164.74
2019-07-12,2019-06-03,m,buy,8000.0,19.17
2019-07-12,2019-06-03,hrl,buy,8000.0,38.55
2019-07-12,2019-06-03,exr,buy,8000.0,103.19
2019-07-12,2019-06-03,dal,buy,8000.0,58.25
2019-07-12,2019-06-03,cat,buy,8000.0,124.86
2019-07-12,2019-06-03,jbht,buy,8000.0,86.09
2019-07-12,2019-06-03,aph,buy,8000.0,47.38
2019-07-12,2019-06-03,stz,buy,8000.0,193.73
2019-07-12,2019-06-03,mro,buy,8000.0,13.41
2019-07-12,2019-06-03,k,buy,8000.0,49.61
2019-07-12,2019-06-03,mos,buy,8000.0,22.45
2019-07-12,2019-06-27,gpk,buy,8000.0,13.39
2019-07-12,2019-06-03,yum,buy,8000.0,106.26
2019-07-12,2019-06-03,bkr,buy,8000.0,23.06
2019-07-12,2019-06-03,tpr,buy,8000.0,27.13
2019-07-12,2019-06-03,chtr,buy,8000.0,411.7
2019-07-12,2019-06-03,hes,buy,8000.0,60.46
2019-07-12,2019-06-03,tap,buy,8000.0,53.2
2019-07-12,2019-06-03,fis,buy,8000.0,124.5
2019-07-12,2019-06-03,twtr,buy,8000.0,37.47
2019-07-12,2019-06-03,vmw,buy,8000.0,138.8
2019-07-12,2019-06-28,mndt,buy,8000.0,15.67
2019-07-12,2019-06-03,tsco,buy,8000.0,108.46
2019-07-12,2019-06-03,bmrn,buy,8000.0,85.11
2019-07-12,2019-06-03,odfl,buy,8000.0,94.37
2019-07-12,2019-06-03,vrsn,buy,8000.0,220.0
2019-07-12,2019-06-03,apa,buy,8000.0,26.2
2019-07-12,2019-06-03,emr,buy,8000.0,59.26
2019-07-12,2019-06-03,mndt,buy,8000.0,15.67
2019-07-12,2019-06-03,lmt,buy,8000.0,343.07
2019-07-12,2019-06-03,cme,buy,8000.0,194.49
2019-07-12,2019-06-03,expd,buy,8000.0,69.93
2019-07-12,2019-06-03,syy,buy,8000.0,67.35
2019-07-12,2019-06-03,gpc,buy,8000.0,95.83
2019-07-12,2019-06-03,expe,buy,8000.0,132.67
2019-07-12,2019-06-03,shw,buy,8000.0,151.56
2019-07-12,2019-06-03,exc,buy,8000.0,31.82
2019-07-12,2019-06-03,apd,buy,8000.0,212.76
2019-07-12,2019-06-03,tgt,buy,8000.0,81.54
2019-07-12,2019-06-03,msft,buy,8000.0,136.21
2019-07-12,2019-06-06,glw,buy,8000.0,30.35
2019-07-12,2019-06-03,mo,buy,8000.0,40.27
2019-07-12,2019-06-03,ip,buy,8000.0,35.92
2019-07-12,2019-06-03,nue,buy,8000.0,50.27
2019-07-12,2019-06-03,adm,buy,8000.0,38.58
2019-07-12,2019-06-03,mdlz,buy,8000.0,53.44
2019-07-12,2019-06-03,ttwo,buy,8000.0,116.61
2019-07-12,2019-06-03,rl,buy,8000.0,104.63
2019-07-12,2019-06-03,mdt,buy,8000.0,94.32
2019-07-12,2019-06-03,swk,buy,8000.0,137.92
2019-07-12,2019-06-03,lyv,buy,8000.0,69.34
2019-07-12,2019-06-03,luv,buy,8000.0,51.31
2019-07-12,2019-06-03,nflx,buy,8000.0,384.54
2019-07-12,2019-06-03,vtrs,buy,8000.0,19.0
2019-07-12,2019-06-03,unh,buy,75000.0,251.72
2019-07-12,2019-06-03,zts,buy,8000.0,112.79
2019-07-12,2019-06-03,noc,buy,8000.0,309.58
2019-07-12,2019-06-07,glw,buy,8000.0,30.35
2019-07-12,2019-06-03,bmy,buy,8000.0,42.41
2019-07-12,2019-06-03,mpc,buy,8000.0,48.63
2019-07-12,2019-06-03,f,buy,8000.0,9.54
2019-07-12,2019-06-03,wmt,buy,8000.0,109.28
2019-07-12,2019-06-03,adsk,buy,8000.0,174.8
2019-07-12,2019-06-03,fdx,buy,8000.0,157.89
2019-07-12,2019-06-03,bk,buy,8000.0,39.81
2019-07-12,2019-06-03,psx,buy,8000.0,86.5
2019-07-12,2019-06-03,omc,buy,8000.0,76.04
2019-07-12,2019-06-03,ilmn,buy,8000.0,371.31
2019-07-12,2019-06-26,nee,buy,8000.0,49.5
2019-07-12,2019-06-03,wba,buy,8000.0,51.41
2019-07-12,2019-06-03,aapl,buy,8000.0,49.87
2019-07-12,2019-06-03,ms,buy,8000.0,37.5
2019-07-12,2019-06-03,cmcsa,buy,8000.0,42.08
2019-07-12,2019-06-03,hca,buy,8000.0,136.65
2019-07-12,2019-06-03,pep,buy,8000.0,127.17
2019-07-12,2019-06-03,jpm,buy,8000.0,105.01
2019-07-12,2019-06-03,oxy,buy,32500.0,46.78
2019-07-12,2019-06-03,txn,buy,32500.0,110.22
2019-07-12,2019-06-03,isrg,buy,32500.0,179.27
2019-07-12,2019-06-03,wfc,buy,32500.0,43.61
2019-07-12,2019-06-03,adp,buy,32500.0,158.43
2019-07-12,2019-06-03,pg,buy,32500.0,106.94
2019-07-12,2019-06-03,hd,buy,8000.0,202.33
2019-07-12,2019-06-03,bac,buy,8000.0,27.26
2019-07-12,2019-06-03,lin,buy,8000.0,195.03
2019-07-12,2019-06-03,jnj,buy,32500.0,131.34
2019-07-12,2019-06-03,cop,buy,32500.0,55.93
2019-07-12,2019-06-03,ups,buy,32500.0,94.04
2019-07-12,2019-06-03,adbe,buy,32500.0,310.17
2019-07-12,2019-06-03,t,buy,32500.0,19.92
2019-07-12,2019-06-03,tmo,buy,32500.0,297.2
2019-07-12,2019-06-07,glw,sell,8000.0,30.35
2019-07-12,2019-06-26,glw,sell,8000.0,30.35
2019-07-12,2019-06-11,bwxt,buy,8000.0,50.24
2019-07-12,2019-06-26,fdx,sell,8000.0,157.89
2019-07-12,2019-06-10,msft,buy,8000.0,136.21
2019-08-07,2019-07-01,algn,sell,8000.0,192.33
2019-08-07,2019-07-01,elan,sell,8000.0,31.81
2019-08-07,2019-07-01,vz,sell,8000.0,49.5
2019-08-07,2019-07-01,ual,sell,8000.0,85.59
2019-08-07,2019-07-01,eog,sell,8000.0,71.56
2019-08-07,2019-07-01,mkc,sell,8000.0,74.54
2019-08-07,2019-07-01,hum,sell,8000.0,287.82
2019-08-07,2019-07-01,oke,sell,8000.0,55.23
2019-08-07,2019-07-01,abmd,sell,8000.0,209.25
2019-08-07,2019-07-01,abbv,sell,8000.0,56.7
2019-08-07,2019-07-01,regn,sell,8000.0,306.0
2019-08-07,2019-07-01,bmy,sell,8000.0,41.95
2019-08-07,2019-07-01,ccep,sell,8000.0,50.93
2019-08-07,2019-07-01,schw,sell,8000.0,37.34
2019-08-07,2019-07-01,ma,sell,8000.0,261.78
2019-08-07,2019-07-01,lumn,buy,8000.0,10.59
2019-08-07,2019-07-01,ppl,sell,8000.0,25.21
2019-08-07,2019-07-01,zts,buy,8000.0,120.11
2019-08-07,2019-07-01,d,buy,8000.0,67.08
2019-08-07,2019-07-01,dow,buy,8000.0,38.64
2019-08-07,2019-07-01,slb,buy,8000.0,33.09
2019-08-07,2019-07-01,bkng,buy,8000.0,1815.99
2019-08-07,2019-07-01,atvi,buy,8000.0,45.58
2019-08-07,2019-07-01,peg,buy,8000.0,51.08
2019-08-07,2019-07-01,mac,buy,8000.0,25.87
2019-08-07,2019-07-01,lly,buy,8000.0,106.61
2019-08-07,2019-07-01,isrg,buy,8000.0,168.16
2019-08-07,2019-07-01,v,buy,8000.0,170.03
2019-08-07,2019-07-01,abt,buy,8000.0,80.02
2019-08-07,2019-07-01,cmcsa,buy,8000.0,39.97
2019-08-07,2019-07-01,wmt,buy,8000.0,103.43
2019-08-07,2019-07-01,intc,buy,8000.0,45.2
2019-08-07,2019-07-01,ko,buy,8000.0,47.71
2019-08-07,2019-07-01,mrk,buy,8000.0,73.16
2019-08-07,2019-07-23,czr,sell,8000.0,41.71
2019-08-07,2019-07-02,czr,sell,8000.0,41.71
2019-08-07,2019-07-08,payx,sell,8000.0,76.33
2019-08-07,2019-07-16,czr,sell,8000.0,41.71
2019-08-07,2019-07-08,aon,sell,8000.0,179.43
2019-08-07,2019-07-08,vmw,sell,8000.0,130.5
2019-08-07,2019-07-08,ea,sell,8000.0,88.26
2019-08-07,2019-07-08,gww,sell,8000.0,261.74
2019-08-07,2019-07-08,ulta,sell,8000.0,330.14
2019-08-07,2019-07-08,rng,sell,8000.0,135.0
2019-08-07,2019-07-01,czr,sell,8000.0,41.71
2019-08-07,2019-07-08,wll,sell,8000.0,10.61
2019-08-07,2019-07-08,cat,sell,8000.0,116.1
2019-08-07,2019-07-08,hfc,sell,8000.0,45.42
2019-08-07,2019-07-08,fwonk,sell,8000.0,37.8
2019-08-07,2019-07-08,mur,sell,8000.0,20.43
2019-08-07,2019-07-08,nclh,sell,8000.0,46.05
2019-08-07,2019-07-10,czr,sell,8000.0,41.71
2019-08-07,2019-07-08,twtr,sell,8000.0,40.37
2019-08-07,2019-07-08,lly,sell,32500.0,106.61
2019-08-07,2019-07-08,d,sell,32500.0,67.08
2019-08-07,2019-07-08,dd,sell,32500.0,63.42
2019-08-07,2019-07-09,bwxt,sell,32500.0,47.05
2019-08-07,2019-07-08,cnc,sell,8000.0,48.52
2019-08-07,2019-07-17,czr,sell,8000.0,41.71
2019-08-07,2019-07-09,orcl,sell,8000.0,51.61
2019-08-07,2019-07-08,czr,sell,8000.0,41.71
2019-08-07,2019-07-15,lyv,sell,8000.0,68.5
2019-08-07,2019-07-18,czr,sell,8000.0,41.71
2019-08-07,2019-07-19,czr,sell,8000.0,41.71
2019-08-07,2019-07-08,vrtx,sell,8000.0,177.05
2019-08-07,2019-07-08,schw,sell,8000.0,37.34
2019-08-07,2019-07-08,ko,buy,8000.0,47.71
2019-08-07,2019-07-08,ato,buy,8000.0,101.82
2019-08-07,2019-07-08,aes,buy,8000.0,14.88
2019-08-07,2019-07-08,aee,buy,8000.0,70.33
2019-08-07,2019-07-08,nrg,buy,8000.0,31.2
2019-08-07,2019-07-25,googl,buy,8000.0,1181.4
2019-08-07,2019-07-08,vlo,buy,8000.0,66.89
2019-08-07,2019-07-08,intc,buy,8000.0,45.2
2019-08-07,2019-07-29,gpk,buy,8000.0,13.71
2019-08-07,2019-07-08,googl,buy,8000.0,1181.4
2019-08-07,2019-07-08,crm,buy,8000.0,144.96
2019-08-07,2019-07-09,gpk,buy,8000.0,13.71
2019-08-07,2019-07-31,gpk,buy,8000.0,13.71
2019-08-07,2019-07-08,eog,buy,8000.0,71.56
2019-08-07,2019-07-30,gpk,buy,8000.0,13.71
2019-08-07,2019-07-08,cvs,buy,8000.0,50.95
2019-08-07,2019-07-08,biib,buy,8000.0,240.99
2019-08-07,2019-07-08,ci,buy,8000.0,161.49
2019-08-07,2019-07-12,entg,buy,8000.0,40.43
2019-08-07,2019-07-08,nke,buy,8000.0,77.24
2019-08-07,2019-07-30,mrk,buy,8000.0,73.16
2019-08-07,2019-07-08,orcl,buy,8000.0,51.61
2019-08-07,2019-07-08,abbv,buy,8000.0,56.7
2019-08-07,2019-07-08,vz,buy,8000.0,49.5
2019-08-07,2019-07-08,dis,buy,8000.0,141.1
2019-08-07,2019-07-08,pm,buy,8000.0,69.43
2019-08-07,2019-07-08,amzn,buy,32500.0,1793.77
2019-08-07,2019-07-08,mrk,buy,32500.0,73.16
2019-08-07,2019-07-08,xom,buy,32500.0,59.18
2019-08-07,2019-07-08,pfe,buy,32500.0,32.03
2019-08-07,2019-07-09,bwxt,sell,8000.0,47.05
2019-08-07,2019-07-23,bkng,sell,8000.0,1815.99
2019-08-07,2019-07-23,ilmn,buy,8000.0,292.45
2019-08-07,2019-07-23,bkng,buy,8000.0,1815.99
2019-09-12,2019-08-02,etrn,sell,8000.0,10.56
2019-09-12,2019-08-02,amd,sell,8000.0,30.23
2019-09-12,2019-08-02,stz,sell,8000.0,201.21
2019-09-12,2019-08-02,lbrda,sell,8000.0,107.07
2019-09-12,2019-08-02,fang,sell,8000.0,94.75
2019-09-12,2019-08-02,qcom,sell,8000.0,74.89
2019-09-12,2019-08-02,it,sell,8000.0,134.64
2019-09-12,2019-08-02,ph,sell,8000.0,177.47
2019-09-12,2019-08-02,kr,sell,8000.0,24.52
2019-09-12,2019-08-02,ilmn,sell,8000.0,289.87
2019-09-12,2019-08-02,mo,sell,8000.0,36.36
2019-09-12,2019-08-02,unm,sell,8000.0,25.17
2019-09-12,2019-08-02,dvn,sell,8000.0,21.7
2019-09-12,2019-08-02,mac,sell,8000.0,28.58
2019-09-12,2019-08-02,mpc,sell,8000.0,48.73
2019-09-12,2019-08-02,ftv,sell,8000.0,57.04
2019-09-12,2019-08-02,eog,sell,8000.0,72.55
2019-09-12,2019-08-02,f,sell,8000.0,9.02
2019-09-12,2019-08-02,tjx,sell,8000.0,55.45
2019-09-12,2019-08-02,hon,sell,8000.0,162.93
2019-09-12,2019-08-02,hal,sell,8000.0,19.34
2019-09-12,2019-08-02,vz,sell,8000.0,53.52
2019-09-12,2019-08-02,xom,sell,8000.0,61.44
2019-09-12,2019-08-02,jnj,sell,8000.0,123.02
2019-09-12,2019-08-02,sun,sell,8000.0,24.35
2019-09-12,2019-08-02,pm,sell,8000.0,64.45
2019-09-12,2019-08-02,de,sell,8000.0,159.19
2019-09-12,2019-08-02,cop,sell,8000.0,51.72
2019-09-12,2019-08-02,pep,sell,8000.0,128.18
2019-09-12,2019-08-02,ba,sell,8000.0,379.02
2019-09-12,2019-08-02,dd,sell,8000.0,68.1
2019-09-12,2019-08-02,exc,sell,8000.0,31.51
2019-09-12,2019-08-02,nsc,sell,8000.0,171.72
2019-09-12,2019-08-02,pfe,sell,8000.0,32.2
2019-09-12,2019-08-02,iqv,sell,8000.0,152.23
2019-09-12,2019-08-02,wba,sell,8000.0,53.1
2019-09-12,2019-08-02,isrg,sell,8000.0,175.0
2019-09-12,2019-08-02,zts,buy,8000.0,122.54
2019-09-12,2019-08-02,xel,buy,8000.0,59.26
2019-09-12,2019-08-02,ni,buy,8000.0,26.64
2019-09-12,2019-08-02,evrg,buy,8000.0,59.31
2019-09-12,2019-08-02,lyb,buy,8000.0,76.19
2019-09-12,2019-08-02,ual,buy,8000.0,87.56
2019-09-12,2019-08-02,nee,buy,8000.0,51.81
2019-09-12,2019-08-02,so,buy,8000.0,53.34
2019-09-12,2019-08-02,dow,buy,8000.0,40.82
2019-09-12,2019-08-02,nue,buy,8000.0,49.01
2019-09-12,2019-08-02,oxy,buy,8000.0,44.06
2019-09-12,2019-08-02,fdx,buy,8000.0,164.66
2019-09-12,2019-08-02,oke,buy,8000.0,59.56
2019-09-12,2019-08-02,vlo,buy,8000.0,71.17
2019-09-12,2019-08-02,mro,buy,8000.0,12.42
2019-09-12,2019-08-02,intc,buy,8000.0,49.68
2019-09-12,2019-08-02,bkng,buy,8000.0,2054.17
2019-09-12,2019-08-02,ppl,buy,8000.0,26.45
2019-09-12,2019-08-02,apa,buy,8000.0,22.84
2019-09-12,2019-08-02,noc,buy,8000.0,339.32
2019-09-12,2019-08-02,bk,buy,8000.0,42.62
2019-09-12,2019-08-02,regn,buy,8000.0,287.48
2019-09-12,2019-08-02,gm,buy,8000.0,38.51
2019-09-12,2019-08-02,ir,buy,8000.0,28.73
2019-09-12,2019-08-02,schw,buy,8000.0,40.52
2019-09-12,2019-08-02,cat,buy,8000.0,125.05
2019-09-12,2019-08-02,slb,buy,8000.0,35.15
2019-09-12,2019-08-02,psx,buy,8000.0,91.61
2019-09-12,2019-08-02,pxd,buy,8000.0,126.24
2019-09-12,2019-08-02,aep,buy,8000.0,83.77
2019-09-12,2019-08-19,mplx,buy,8000.0,21.5
2019-09-12,2019-08-02,bac,buy,8000.0,27.77
2019-09-12,2019-08-02,v,buy,8000.0,175.18
2019-09-12,2019-08-02,abbv,buy,8000.0,59.26
2019-09-12,2019-08-02,abt,buy,8000.0,80.07
2019-09-12,2019-08-02,t,buy,8000.0,22.02
2019-09-12,2019-08-02,mrk,buy,8000.0,71.9
2019-09-12,2019-08-02,lly,buy,8000.0,107.09
2019-09-12,2019-08-02,cmcsa,buy,8000.0,43.95
2019-09-12,2019-08-02,ko,buy,8000.0,49.87
2019-09-12,2019-08-02,bmy,buy,8000.0,44.56
2019-09-12,2019-08-02,mmm,buy,8000.0,155.88
2019-09-12,2019-08-02,wmt,buy,8000.0,112.05
2019-09-12,2019-08-12,mhk,sell,8000.0,125.9
2019-09-12,2019-08-12,ccep,sell,8000.0,51.21
2019-09-12,2019-08-12,algn,sell,8000.0,181.85
2019-09-12,2019-08-12,srcl,sell,8000.0,48.77
2019-09-12,2019-08-12,ntap,sell,8000.0,49.9
2019-09-12,2019-08-12,uaa,sell,8000.0,20.75
2019-09-12,2019-08-12,reg,sell,8000.0,61.3
2019-09-12,2019-08-12,aap,sell,8000.0,154.01
2019-09-12,2019-08-12,rcl,sell,8000.0,112.54
2019-09-12,2019-08-12,aapl,sell,8000.0,53.15
2019-09-12,2019-08-12,ibkr,sell,8000.0,48.71
2019-09-12,2019-08-12,rjf,sell,8000.0,53.77
2019-09-12,2019-08-12,aal,sell,8000.0,28.92
2019-09-12,2019-08-12,bwa,sell,8000.0,36.85
2019-09-12,2019-08-12,bby,sell,8000.0,64.09
2019-09-12,2019-08-12,pki,sell,8000.0,84.96
2019-09-12,2019-08-12,achc,sell,8000.0,30.43
2019-09-12,2019-08-12,ea,sell,8000.0,98.74
2019-09-12,2019-08-12,cmcsa,sell,8000.0,43.95
2019-09-12,2019-08-12,w,sell,8000.0,131.67
2019-09-12,2019-08-12,midd,sell,8000.0,118.81
2019-09-12,2019-08-12,wynn,sell,8000.0,116.04
2019-09-12,2019-08-12,lbrda,sell,8000.0,107.07
2019-09-12,2019-08-12,luv,sell,8000.0,53.0
2019-09-12,2019-08-12,mnst,sell,8000.0,57.76
2019-09-12,2019-08-12,m,sell,8000.0,15.06
2019-09-12,2019-08-12,tap,sell,8000.0,53.88
2019-09-12,2019-08-12,payx,sell,8000.0,75.18
2019-09-12,2019-08-12,ftv,sell,8000.0,57.06
2019-09-12,2019-08-12,crm,sell,8000.0,154.65
2019-09-12,2019-08-15,czr,sell,8000.0,40.74
2019-09-12,2019-08-12,tpr,sell,8000.0,24.16
2019-09-12,2019-08-12,bmrn,sell,8000.0,73.59
2019-09-12,2019-08-12,pru,sell,8000.0,76.17
2019-09-12,2019-08-12,nov,sell,8000.0,22.97
2019-09-12,2019-08-01,entg,sell,8000.0,44.29
2019-09-12,2019-08-12,wmb,sell,8000.0,20.39
2019-09-12,2019-08-12,rl,sell,8000.0,94.19
2019-09-12,2019-08-12,adm,sell,8000.0,37.54
2019-09-12,2019-08-12,lnc,sell,8000.0,54.46
2019-09-12,2019-08-12,wba,sell,8000.0,51.56
2019-09-12,2019-08-12,aph,sell,8000.0,43.62
2019-09-12,2019-08-21,entg,sell,8000.0,44.29
2019-09-12,2019-08-02,czr,sell,8000.0,40.74
2019-09-12,2019-08-12,emr,sell,8000.0,60.81
2019-09-12,2019-08-12,wfc,sell,8000.0,45.18
2019-09-12,2019-08-12,ilmn,sell,8000.0,289.87
2019-09-12,2019-08-07,czr,sell,8000.0,40.74
2019-09-12,2019-08-12,cat,sell,8000.0,124.46
2019-09-12,2019-08-06,czr,sell,8000.0,40.74
2019-09-12,2019-08-16,czr,sell,8000.0,40.74
2019-09-12,2019-08-26,t,sell,8000.0,23.56
2019-09-12,2019-08-01,czr,sell,8000.0,40.74
2019-09-12,2019-08-12,adsk,sell,8000.0,154.91
2019-09-12,2019-08-12,ba,sell,8000.0,379.02
2019-09-12,2019-08-12,ivz,sell,8000.0,15.24
2019-09-12,2019-08-12,f,sell,8000.0,8.96
2019-09-12,2019-08-12,jpm,sell,8000.0,107.99
2019-09-12,2019-08-12,mtb,sell,8000.0,140.57
2019-09-12,2019-08-19,entg,sell,8000.0,44.29
2019-09-12,2019-08-12,fdx,sell,8000.0,164.1
2019-09-12,2019-08-12,oxy,sell,8000.0,43.96
2019-09-12,2019-08-12,exc,sell,8000.0,31.6
2019-09-12,2019-08-12,mro,sell,8000.0,12.42
2019-09-12,2019-08-12,ip,sell,8000.0,34.95
2019-09-12,2019-08-05,czr,sell,8000.0,40.74
2019-09-12,2019-08-12,mmm,sell,8000.0,155.88
2019-09-12,2019-08-12,tgt,sell,8000.0,104.81
2019-09-12,2019-08-12,apa,sell,8000.0,22.78
2019-09-12,2019-08-12,glw,sell,8000.0,27.45
2019-09-12,2019-08-12,gpc,sell,8000.0,89.95
2019-09-12,2019-08-09,dis,sell,32500.0,135.43
2019-09-12,2019-08-15,entg,sell,32500.0,44.29
2019-09-12,2019-08-12,kmb,sell,8000.0,119.28
2019-09-12,2019-08-12,nflx,sell,32500.0,292.65
2019-09-12,2019-08-12,xom,sell,32500.0,61.44
2019-09-12,2019-08-12,cop,sell,32500.0,51.57
2019-09-12,2019-08-12,jnj,sell,32500.0,123.02
2019-09-12,2019-08-22,t,sell,32500.0,23.56
2019-09-12,2019-08-12,mo,sell,32500.0,35.74
2019-09-12,2019-08-12,pep,sell,75000.0,125.63
2019-09-12,2019-08-12,ipgp,buy,8000.0,142.77
2019-09-12,2019-08-12,hfc,buy,8000.0,47.96
2019-09-12,2019-08-12,spr,buy,8000.0,84.02
2019-09-12,2019-08-12,gps,buy,8000.0,17.27
2019-09-12,2019-08-12,urbn,buy,8000.0,25.69
2019-09-12,2019-08-12,flr,buy,8000.0,20.45
2019-09-12,2019-08-12,rtx,buy,8000.0,79.15
2019-09-12,2019-08-12,nsc,buy,8000.0,171.72
2019-09-12,2019-08-14,gpk,buy,8000.0,13.16
2019-09-12,2019-08-12,wrk,buy,8000.0,35.44
2019-09-12,2019-08-12,tdg,buy,8000.0,477.47
2019-09-12,2019-08-12,clr,buy,8000.0,31.91
2019-09-12,2019-08-12,aos,buy,8000.0,47.48
2019-09-12,2019-08-16,ge,buy,8000.0,72.92
2019-09-12,2019-08-12,cnc,buy,8000.0,47.31
2019-09-12,2019-08-12,fang,buy,8000.0,94.75
2019-09-12,2019-08-12,rig,buy,8000.0,5.49
2019-09-12,2019-08-14,aer,buy,8000.0,55.56
2019-09-12,2019-08-12,cof,buy,8000.0,88.7
2019-09-12,2019-08-12,jef,buy,8000.0,17.21
2019-09-12,2019-08-12,kr,buy,8000.0,24.52
2019-09-12,2019-08-12,cdev,buy,8000.0,4.78
2019-09-12,2019-08-12,rok,buy,8000.0,156.77
2019-09-12,2019-08-12,ugi,buy,8000.0,45.0
2019-09-12,2019-08-12,regn,buy,8000.0,287.48
2019-09-12,2019-08-12,eix,buy,8000.0,65.38
2019-09-12,2019-08-12,alv,buy,8000.0,75.65
2019-09-12,2019-08-12,gww,buy,8000.0,279.07
2019-09-12,2019-08-15,gpk,buy,8000.0,13.16
